ts_name,compression,tol_used,error,SAX_2,oneD_SAX_2,ABBA_2,SAX_DTW,oneD_SAX_DTW,ABBA_DTW,SAX_2_diff,oneD_SAX_2_diff,ABBA_2_diff,SAX_DTW_diff,oneD_SAX_DTW_diff,ABBA_DTW_diff
SmallKitchenAppliances_TEST.tsv_0,0.03194444444444444,0.05,0,26.369894862642447,26.144842938571426,38.56782768709919,26.229271377454065,25.709550570273922,8.41034553751689,32.51028551619011,32.356255673811035,45.11508046245327,32.02665919116784,31.56809851623563,9.27391773130915
MixedShapesRegularTrain_TEST.tsv_0,0.0439453125,0.05,0,10.270881161861542,17.332090858847735,8.475537258406908,10.130468520497518,13.088913763218814,1.6601606655737409,2.4026272784974743,2.4522887214969904,0.5989292369687801,2.3258560989416392,2.3183628049231024,0.49511986415308584
MixedShapesRegularTrain_TRAIN.tsv_0,0.109375,0.05,0,9.604034298004223,17.208137400905915,30.935811625906403,9.537076026564042,14.47134694508588,5.864194241630454,2.2715454193769333,3.6159394374744895,1.2686168508922278,2.040075056536536,3.304637888080426,0.765122056378862
GunPointOldVersusYoung_TRAIN.tsv_0,0.08666666666666667,0.05,0,2.5631846919541372,2.70900271861226,1.1048824009936282,2.140705146859973,1.762478402066397,0.27588354978907514,1.8374054693822204,1.7059689634015776,0.2701614404321396,1.801495140182987,1.6716205034425298,0.18130936245608142
GunPointOldVersusYoung_TEST.tsv_0,0.1,0.05,0,2.983707884482787,6.283570768539583,8.51585472214053,2.436753634810835,4.62411553919257,0.3798630947160202,2.0504152387542844,1.4349129205880657,0.8994761992893406,1.8786713547282163,1.2653182245563723,0.44044170255234294
FordB_TEST.tsv_0,0.194,0.2,0,11.588597209826808,13.931974269341023,37.65336977034133,9.15306396277083,11.331208098884423,8.726726735233692,10.084199500609351,8.275895001468227,9.892716341776628,9.509613883454788,7.236521234447466,2.773404478211337
FordB_TRAIN.tsv_0,0.172,0.25,0,9.737925523770532,10.394721502021442,28.79336545756294,7.779126237126492,7.887335378649639,6.089005162717652,9.425784064137652,7.689105835323666,8.165368293166916,8.751100463821981,6.703649106152096,3.520194221684668
FacesUCR_TRAIN.tsv_0,0.17557251908396945,0.15000000000000002,0,3.032668137112481,3.9113452739892183,20.128448565176594,2.7183821163175317,3.3039784594802732,1.2379052418179552,3.6537276099899647,2.6500879578550434,4.48292032619984,3.567393425430329,2.41817249185685,1.2225391172049807
FacesUCR_TEST.tsv_0,0.17557251908396945,0.35000000000000003,0,6.525981495692271,7.039744356068791,20.467611824161953,5.134744289494266,5.813450575155548,4.30673667561223,6.108281911102464,5.656813294239723,7.72960062540395,3.9489529687154725,3.51926126960808,4.0066976396002785
CBF_TRAIN.tsv_0,0.1640625,0.45,0,4.728936679857018,4.768375128541141,11.06534093928012,3.70061064442623,3.6085307808707223,2.7890702449836327,6.343361188332041,6.252167294364386,6.258288543217498,4.391152957572765,4.4092137698435785,3.9612177305258536
CBF_TEST.tsv_2,0.1640625,0.5,0,4.702401796809446,4.829244832004603,9.929446887782222,3.6452569852101906,3.83332567633298,2.6703950744030283,5.831279056870138,5.597354756268586,7.0627241550739,4.461343827226672,4.839427004738479,4.358923326105308
GunPointMaleVersusFemale_TEST.tsv_0,0.06666666666666667,0.05,0,3.855301457441705,6.596797263081296,0.7876568544241488,3.0507642359902802,5.455744890887117,0.2298091786451136,2.5277296257538144,2.0583315221545364,0.21561569836596714,2.478900752899894,1.9659951307079824,0.15634796142024335
GunPointMaleVersusFemale_TRAIN.tsv_0,0.07333333333333333,0.05,0,3.3046352789142452,5.462530396781047,10.857832463435392,2.98414313164494,4.170289594172117,0.25159791697919454,2.7531613866203926,1.6410359507662677,0.9635006213195748,2.617987796955018,1.4767568637145438,0.21772223225656429
FaceAll_TEST.tsv_3,0.183206106870229,0.5,0,7.203984142121125,7.093912834755125,14.560899475183128,5.989895516365838,6.192305542910445,2.4149366942844828,6.514290812377115,5.766127219224291,8.161710328496609,5.158084225241821,4.7038075445788285,2.853680552852245
FaceAll_TRAIN.tsv_8,0.1984732824427481,0.4,0,6.689841656163822,7.001090841256528,13.518875642977958,5.666845060740751,5.967700228427919,2.8342931456773965,6.606823779545676,5.671827867715074,6.76450454187729,5.249554401116681,4.4039674568278535,2.598056462363464
LargeKitchenAppliances_TEST.tsv_0,0.05694444444444444,0.05,0,16.154073251647084,16.252799091217618,100.69564246498814,15.36797060364907,16.057364716762077,21.143567954261318,10.708987980509079,10.55438277239049,22.950005724426404,8.246017976300383,9.187574856377484,1.7108461569784439
LargeKitchenAppliances_TRAIN.tsv_0,0.025,0.05,0,24.889434188620402,24.38446117221422,152.6612091094699,23.364579441761098,24.02317186479908,0.4070731703280274,14.177660906015403,14.055255022627302,19.816111769746705,11.530999392009155,12.859069421919283,0.8278153401819744
Plane_TRAIN.tsv_0,0.13194444444444445,0.1,0,4.020105724242342,4.974044066321711,3.301688784592416,3.47079439318379,3.582253776782058,1.5113222739435954,3.4082397319265763,2.9913310179029122,0.756004820029894,3.264442295741418,2.791457719199405,0.4925548526742748
Plane_TEST.tsv_0,0.1527777777777778,0.1,0,3.311852976850849,4.899318680733112,3.5056356222990273,3.1465950011506796,3.7726622841680224,0.6923226086494705,3.1851404122156066,1.9644096464310845,1.1633175784037149,3.1257571075406845,1.8302164123929487,0.5592731891978187
EOGVerticalSignal_TRAIN.tsv_0,0.032,0.05,0,4.372655130123937,13.263098901699452,16.875307019908952,4.141061738639133,12.386949112081037,0.9411849862646616,1.3930867089425796,1.7629228811957296,0.5613145246346346,1.2483852622249048,1.5748285159937174,0.43162440472944547
EOGVerticalSignal_TEST.tsv_0,0.0088,0.05,0,7.094706510804484,9.931373762162838,17.024379021049644,6.7997931339295326,8.488064823762135,0.5615257750509872,1.4087453855038166,0.26738761970710123,0.26946805384246864,1.350789780387317,0.2560347590683054,0.13160838627263013
RefrigerationDevices_TRAIN.tsv_0,0.17777777777777778,0.2,0,7.091172195528749,6.8073033678617305,33.31229537450592,4.4926609789519505,4.714548842345326,5.430855947849882,9.01425786018439,8.106922579038098,9.970489300062303,4.322597786394441,3.9492176291596173,3.2413351507525427
RefrigerationDevices_TEST.tsv_1,0.19583333333333333,0.4,0,14.409218953204837,14.026699185159332,38.5941818632624,8.690389841021384,8.799212522289542,12.960733670264709,16.503047421012564,15.418454073627407,19.280187884358497,7.24373214667819,7.848871650349454,6.8479178033244
NonInvasiveFetalECGThorax2_TEST.tsv_0,0.14133333333333334,0.05,0,9.26449146977076,15.598286672221192,36.81851668087992,8.829352082038827,13.68618200373215,1.568406863764548,3.473108623481284,4.205349162183979,2.6425021693188087,3.0279937940781956,3.733857419382892,1.0476773793157315
NonInvasiveFetalECGThorax2_TRAIN.tsv_0,0.07466666666666667,0.05,0,11.202633204167347,16.54303390840779,59.95670590767432,11.070820571993218,14.232232019608897,2.2602951169434697,3.9616583965614596,2.9664292301215114,3.454628216797801,3.7999556671461057,2.7338479701174627,1.26939747480142
Mallat_TEST.tsv_0,0.0751953125,0.05,0,7.14029629991005,9.762980716568622,27.24612633622692,5.402790646910021,5.814150363368532,3.6897635627902923,4.069375717227362,3.572777060985977,2.346011054430758,3.535547536154709,3.0537821139177668,1.5731323761631881
